,date,hour,h,FRACDF,PAR,solar radiation,Temperature inside chamber,CO2 concentration air sampling average
1719,2020/5/16,7,0.441081315,0.981969116,6.721834915,14.1512314,21.5400628,593.3090278
1720,2020/5/16,9,0.865173599,0.983610908,12.55704671,26.43588781,22.12006299,494.4227053
1721,2020/5/16,11,1.221079174,0.983315511,17.0205298,35.83269432,22.22583321,389.8842593
1722,2020/5/16,13,1.169980897,0.987237232,21.4021119,45.05707768,22.89493504,375.8913043
1723,2020/5/16,15,0.785187593,0.97730492,19.03469855,40.07304958,23.64019947,379.0555556
1724,2020/5/16,17,0.360837283,0.972527533,12.41535608,26.13759174,23.27050341,380.6643519
1725,2020/5/16,19,0.027369438,0.480582486,1.750357065,3.684962243,21.99041764,418.1268116
1726,2020/5/16,21,0,0,0,0,20.80729242,421.6655093
1727,2020/5/16,23,0,0,0,0,20.25889558,406.1195652
1728,2020/5/17,1,0,0,0,0,19.81957094,408.0205314
1729,2020/5/17,3,0,0,0,0,19.55571418,421.380787
1730,2020/5/17,5,0.065516333,0.27221751,4.768399467,10.03873572,20.7232343,478.2016908
1731,2020/5/17,7,0.443018014,0.332025886,31.38670774,66.07727945,23.4158135,376.7826087
1732,2020/5/17,9,0.867212858,0.284348127,120.5943597,253.8828626,27.78494283,338.7708333
1733,2020/5/17,11,1.224376636,0.16799399,201.0478047,423.2585363,30.73310792,335.3719807
1734,2020/5/17,13,1.173072787,0.159034623,214.2558646,451.0649782,31.37604433,330.0462963
1735,2020/5/17,15,0.787332215,0.199559859,194.7563887,410.0134498,31.092791,331.160628
1736,2020/5/17,17,0.362989385,0.358878738,110.0248951,231.6313581,28.91653852,341.1521739
1737,2020/5/17,19,0.028527983,0.335092081,8.577233679,18.05733406,24.3243923,364.4652778
1738,2020/5/17,21,0,0,0,0,22.26008833,367.6292271
1739,2020/5/17,23,0,0,0,0,21.22408713,373.5833333
1740,2020/5/18,1,0,0,0,0,20.59407278,382.3115942
1741,2020/5/18,3,0,0,0,0,20.25000871,393.9710145
1742,2020/5/18,5,0.066546801,0.347137131,4.35070789,9.159385031,20.71486397,443.5092593
1743,2020/5/18,7,0.444867005,0.528474005,56.60526987,119.1689892,24.24896904,371.6775362
1744,2020/5/18,9,0.869154558,0.454919989,152.9930891,322.0907139,28.19025915,353.7560386
1745,2020/5/18,11,1.227564316,0.846617951,168.4494229,354.6303639,28.75611617,347.0659722
1746,2020/5/18,13,1.176103001,0.898925914,110.3559567,232.3283299,27.27053388,352.2451691
1747,2020/5/18,15,0.789449598,0.889720902,42.65924353,89.80893374,25.69578588,363.0671296
1748,2020/5/18,17,0.365120479,0.966077589,19.28353206,40.59690961,24.8549611,369.3997585
1749,2020/5/18,19,0.029676499,0.482867702,0.623934058,1.313545385,23.8814569,426.7149758
1750,2020/5/18,21,0,0,0,0,23.02170127,514.1863426
1751,2020/5/18,23,0,0,0,0,22.30725176,590.1449275
1752,2020/5/19,1,0,0,0,0,21.85289236,657.0324074
1753,2020/5/19,3,0,0,0,0,21.70441419,727.1099034
1754,2020/5/19,5,0.067534211,0.491764808,0.805036413,1.694813501,21.73483043,782.4347826
1755,2020/5/19,7,0.446628357,0.965487257,21.27890711,44.79769918,22.94066683,528.9513889
1756,2020/5/19,9,0.870999063,0.851432935,76.51767628,161.0898448,26.00358393,360.9480676
1757,2020/5/19,11,1.230641409,0.773721256,159.8149974,336.4526261,31.00617626,344.7934783
1758,2020/5/19,13,1.179071345,0.727801069,206.3350528,434.3895848,32.83387792,333.9166667
1759,2020/5/19,15,0.791539493,0.287223341,147.1982748,309.8911048,30.89592321,356.4758454
1760,2020/5/19,17,0.367229737,0.72334951,48.01320596,101.0804336,27.79078719,352.718599
1761,2020/5/19,19,0.030814169,0.483839139,10.63487135,22.38920285,24.45536367,361.2361111
1762,2020/5/19,21,0,0,0,0,21.16595741,373.8913043
1763,2020/5/19,23,0,0,0,0,19.68703034,387.162037
1764,2020/5/20,1,0,0,0,0,18.557016,404.0809179
1765,2020/5/20,3,0,0,0,0,18.51513929,452.7361111
1766,2020/5/20,5,0.068478424,0.263959255,3.21107496,6.76015781,19.88329602,521.0567633
1767,2020/5/20,7,0.448302222,0.311248463,60.58149763,127.539995,23.78614304,395.9371981
1768,2020/5/20,9,0.872746843,0.24494451,202.4546119,426.2202356,30.36552375,366.2951389
1769,2020/5/20,11,1.233607198,0.393447663,169.1936386,356.1971339,31.89664469,403.3695652
1770,2020/5/20,13,1.181977592,0.89944,212.3169626,446.9830792,31.77509268,411.2222222
1771,2020/5/20,15,0.793601588,0.644698659,214.2708382,451.0965014,31.72755905,410.3148148
1772,2020/5/20,17,0.369316274,0.803203389,116.0574912,244.3315604,29.36323176,402.9311594
1773,2020/5/20,19,0.031940174,0.472476023,3.475021103,7.315833902,23.47281528,366.78125
1774,2020/5/20,21,0,0,0,0,21.28427011,368.7958937
1775,2020/5/20,23,0,0,0,0,19.94154293,369.462963
1776,2020/5/21,1,0,0,0,0,19.33510351,375.4879227
1777,2020/5/21,3,0,0,0,0,19.11407237,384.59375
1778,2020/5/21,5,0.069379348,0.431316798,2.33878269,4.923753031,20.29343386,437.236715
1779,2020/5/21,7,0.449888841,0.920676597,46.03942851,96.92511265,22.64003862,379.4722222
1780,2020/5/21,9,0.87439847,0.711929809,175.9450424,370.4106156,28.43325707,367.5497685
1781,2020/5/21,11,1.236461058,0.805124233,207.0349414,435.8630346,31.01550422,381.9710145
1782,2020/5/21,13,1.184821471,0.867700301,210.5184253,443.1966848,29.83660392,361.0856481
1783,2020/5/21,15,0.795635504,0.618886731,129.7760376,273.2127107,28.25711624,342.8997585
1784,2020/5/21,17,0.371379144,0.619728425,36.59977672,77.05216152,25.10884583,358.326087
1785,2020/5/21,19,0.033053682,0.251524781,8.777334026,18.47859795,23.41888085,373.2847222
1786,2020/5/21,21,0,0,0,0,21.33176278,385.4830918
1787,2020/5/21,23,0,0,0,0,20.54586079,386.4480676
1788,2020/5/22,1,0,0,0,0,20.13716731,420.9479167
1789,2020/5/22,3,0,0,0,0,19.88602019,451.3345411
1790,2020/5/22,5,0.070236938,0.273155499,2.146762211,4.519499391,20.5589138,495.5104167
1791,2020/5/22,7,0.451388552,0.342207785,54.31573358,114.3489128,23.88602935,409.0181159
1792,2020/5/22,9,0.87595463,0.315337558,97.03663541,204.2876535,26.21991612,348.9045894
1793,2020/5/22,11,1.239202462,0.276341043,148.9734488,313.6283132,27.95668482,342.0798611
1794,2020/5/22,13,1.187602659,0.351669226,176.5771199,371.7413051,29.47418987,343.7101449
1795,2020/5/22,15,0.797640778,0.609031789,193.0078538,406.3323238,29.95574342,347.4953704
1796,2020/5/22,17,0.373417327,0.739216329,73.94356203,155.6706569,27.06467917,357.2958937
1797,2020/5/22,19,0.03415385,0.413628596,7.353341226,15.48071837,23.63112518,370.8369565
1798,2020/5/22,21,0,0,0,0,21.97231884,381.8206019
1799,2020/5/22,23,0,0,0,0,21.96220137,386.9347826
1800,2020/5/23,1,0,0,0,0,21.82174537,392.5520833
1801,2020/5/23,3,0,0,0,0,21.74314027,425.1944444
1802,2020/5/23,5,0.071051203,0.43405476,1.864027295,3.924267989,21.61349513,449.1352657
1803,2020/5/23,7,0.452801795,0.854604886,46.05444778,96.95673217,23.96325365,398.6423611
1804,2020/5/23,9,0.877416129,0.67884132,160.6193361,338.1459707,28.38850076,343.6014493
1805,2020/5/23,11,1.241830988,0.717278341,216.7509159,456.3177176,31.20842781,348.7152778
1806,2020/5/23,13,1.190320768,0.549713897,200.164951,421.3998968,31.12946818,350.0410628
1807,2020/5/23,15,0.799616857,0.317362303,188.8623987,397.6050498,30.95672963,345.9768519
1808,2020/5/23,17,0.375429719,0.386371765,102.9898716,216.8207824,28.36876494,356.3321256
1809,2020/5/23,19,0.035239812,0.296211573,7.734048653,16.28220769,24.71920595,375.52657
1810,2020/5/23,21,0,0,0,0,23.07220508,387.5798611
1811,2020/5/23,23,0,0,0,0,22.62791389,381.8176329
1812,2020/5/24,1,0,0,0,0,22.48606944,380.7523148
1813,2020/5/24,3,0,0,0,0,22.37652458,376.339372
1814,2020/5/24,5,0.071822205,0.393532412,1.791187641,3.770921349,22.2887061,380.8285024
1815,2020/5/24,7,0.45412912,0.283179663,30.41143601,64.0240758,23.14348243,365.9502315
1816,2020/5/24,9,0.878783898,0.451909016,88.51600324,186.3494805,24.91563037,350.923913
1817,2020/5/24,11,1.244346327,0.880095077,152.2531756,320.5330013,27.67799279,344.1122685
1818,2020/5/24,13,1.192975334,0.422642232,194.5342875,409.5458684,29.10163518,341.6014493
1819,2020/5/24,15,0.801563085,0.225167454,127.3914955,268.1926222,27.85111535,346.5752315
1820,2020/5/24,17,0.37741513,0.410848567,65.76410749,138.4507526,26.46761903,354.6002415
1821,2020/5/24,19,0.036310676,0.326373323,6.015439012,12.66408213,24.38729803,366.6594203
1822,2020/5/24,21,0,0,0,0,23.66043917,372.4409722
1823,2020/5/24,23,0,0,0,0,22.85771231,395.7584541
1824,2020/5/25,1,0,0,0,0,21.50791996,428.8622685
1825,2020/5/25,3,0,0,0,0,21.47141406,450.8333333
1826,2020/5/25,5,0.072550062,0.420836065,3.653588939,7.691766188,21.75273777,461.955314
1827,2020/5/25,7,0.455371188,0.667480923,67.76345483,142.6599049,24.538513,383.337963
1828,2020/5/25,9,0.88005899,0.335717394,179.1144979,377.0831535,29.34984044,337.2465278
1829,2020/5/25,11,1.246748278,0.630362376,180.3741018,379.7349512,30.35521341,342.6231884
1830,2020/5/25,13,1.195565816,0.813283599,152.1554829,320.3273325,29.06895527,339.2729469
1831,2020/5/25,15,0.803478709,0.742793901,141.5329112,297.9640235,29.82323644,341.5243056
1832,2020/5/25,17,0.379372282,0.845637092,49.4960212,104.2021499,28.04837493,355.9589372
1833,2020/5/25,19,0.03736553,0.408626885,9.462672344,19.92141546,26.15379276,384.7962963
1834,2020/5/25,21,0,0,0,0,23.62208861,416.6811594
1835,2020/5/25,23,0,0,0,0,22.5509386,410.75
1836,2020/5/26,1,0,0,0,0,22.04110641,396.3454106
1837,2020/5/26,3,0,0,0,0,21.93748919,388.4299517
1838,2020/5/26,5,0.073234939,0.475310604,2.768735417,5.828916667,22.10034077,410.7581019
1839,2020/5/26,7,0.456528754,0.940546484,14.86259743,31.28967881,23.0540871,405.8780193
1840,2020/5/26,9,0.881242562,0.833442528,118.227585,248.900179,27.56596402,348.755787
1841,2020/5/26,11,1.249036747,0.813604237,166.1092605,349.7037064,30.69361062,340.0785024
1842,2020/5/26,13,1.198091608,0.927895398,55.4094853,116.651548,26.97001521,365.212963
1843,2020/5/26,15,0.805362895,0.97104017,21.35473996,44.95734728,25.59261904,377.5048309
1844,2020/5/26,17,0.381299836,0.962479892,14.98751881,31.55267118,26.1906302,370.72343
1845,2020/5/26,19,0.038403446,0.495731029,1.906207157,4.013067698,24.51845776,388.7372685
1846,2020/5/26,21,0,0,0,0,22.97246762,394.5857488
1847,2020/5/26,23,0,0,0,0,21.94462057,382.3194444
1848,2020/5/27,1,0,0,0,0,21.52176405,389.7089372
1849,2020/5/27,3,0,0,0,0,21.30572387,396.1509662
1850,2020/5/27,5,0.073877037,0.445397812,0.480226505,1.011003168,21.21172886,393.931713
1851,2020/5/27,7,0.457602638,0.525677885,34.66677852,72.98269163,22.45104956,375.205314
1852,2020/5/27,9,0.882335848,0.542500567,188.1862543,396.1815881,29.05371182,331.1618357
1853,2020/5/27,11,1.251211731,0.543427937,170.5576707,359.0687804,30.45007631,326.9467593
1854,2020/5/27,13,1.200552058,0.560207176,175.81611,370.139179,30.77139997,324.8055556
1855,2020/5/27,15,0.807214762,0.218119389,153.55944,323.2830315,30.25095502,327.9050926
1856,2020/5/27,17,0.383196421,0.437672546,81.15651312,170.8558171,27.92006234,347.0024155
1857,2020/5/27,19,0.0394235,0.327978966,9.981823551,21.01436537,24.3251652,362.0785024
1858,2020/5/27,21,0,0,0,0,22.08461482,367.5972222
1859,2020/5/27,23,0,0,0,0,21.07927066,368.763285
1860,2020/5/28,1,0,0,0,0,20.0519871,371.2161836
1861,2020/5/28,3,0,0,0,0,19.18806762,382.7025463
1862,2020/5/28,5,0.074476576,0.408309616,3.381175362,7.118263921,19.41498284,429.236715
1863,2020/5/28,7,0.458593696,0.587469635,45.67174005,96.15103168,22.38955044,378.0405093
1864,2020/5/28,9,0.883340123,0.188441707,207.6295577,437.1148583,29.29769832,320.8357488
1865,2020/5/28,11,1.253273307,0.123243558,270.972449,570.4683137,32.22633497,327.5724638
1866,2020/5/28,13,1.202946498,0.120181405,155.1560456,326.6443066,31.04463211,323.2673611
1867,2020/5/28,15,0.809033419,0.171707887,127.6646383,268.7676595,30.38258035,331.0012077
1868,2020/5/28,17,0.385060675,0.235872925,79.22013107,166.7792233,27.75884077,350.2407407
1869,2020/5/28,19,0.040424783,0.215912815,6.812065098,14.34118968,24.68553,358.9710145
1870,2020/5/28,21,0,0,0,0,21.93607615,366.8599537
1871,2020/5/28,23,0,0,0,0,19.84801672,386.0326087
1872,2020/5/29,1,0,0,0,0,18.55159915,405.3831019
1873,2020/5/29,3,0,0,0,0,17.9050599,433.6195652
1874,2020/5/29,5,0.075033783,0.230535173,4.244224336,8.935209128,17.96219417,505.1219807
1875,2020/5/29,7,0.459502781,0.259080085,69.86306964,147.0801466,22.04033305,421.8043981
1876,2020/5/29,9,0.884256667,0.16424115,213.4175192,449.3000404,29.01855301,312.9891304
1877,2020/5/29,11,1.255221608,0.133656384,267.7194063,563.6198028,31.57142919,330.0797101
1878,2020/5/29,13,1.20527428,0.132903742,154.4762501,325.2131581,30.62013724,337.4479167
1879,2020/5/29,15,0.810818005,0.220200677,130.2766987,274.266734,30.78595654,327.0338164
1880,2020/5/29,17,0.386891287,0.297052532,83.27690348,175.3197968,28.27957582,341.8576389
1881,2020/5/29,19,0.041406429,0.245424509,7.319282519,15.40901583,25.67859853,361.7451691
1882,2020/5/29,21,0,0,0,0,22.63586929,375.6122685
1883,2020/5/29,23,0,0,0,0,20.17939385,392.9516908
1884,2020/5/30,1,0,0,0,0,18.61282238,409.4528986
1885,2020/5/30,3,0,0,0,0,18.18241411,453.0115741
1886,2020/5/30,5,0.075548871,0.233370649,2.635945713,5.549359395,18.1269444,536.3828502
1887,2020/5/30,7,0.460330712,0.28853176,64.52996192,135.8525514,21.70176149,474.8483796
1888,2020/5/30,9,0.885086727,0.23512692,185.8262297,391.2131151,28.16438724,347.076087
1889,2020/5/30,11,1.257056814,0.230562344,231.2773139,486.8996082,31.02797332,347.8263889
1890,2020/5/30,13,1.207534804,0.357071466,146.6452117,308.7267615,30.47680789,351.6884058
1891,2020/5/30,15,0.812567732,0.498210104,148.3891022,312.3981098,29.86993951,351.513285
1892,2020/5/30,17,0.388687037,0.641421758,56.80168004,119.5824843,27.84446067,357.8530093
1893,2020/5/30,19,0.042367625,0.32844052,4.949588003,10.42018527,25.72125053,367.431713
1894,2020/5/30,21,0,0,0,0,24.13279322,380.1352657
1895,2020/5/30,23,0,0,0,0,22.68247033,404.4293981
1896,2020/5/31,1,0,0,0,0,21.98931526,398.7717391
1897,2020/5/31,3,0,0,0,0,21.30986818,440.681713
1898,2020/5/31,5,0.076022032,0.481550887,1.18966866,2.504565599,21.67536024,455.3381643
1899,2020/5/31,7,0.461078248,0.96385114,13.48228568,28.38375933,22.62974011,417.9826389
1900,2020/5/31,9,0.885831497,0.981320756,30.82942708,64.904057,23.71283405,369.0144928
1901,2020/5/31,11,1.258779142,0.970518528,62.57901859,131.7453023,25.10874222,356.7004831
1902,2020/5/31,13,1.209727545,0.933266147,81.64491786,171.8840376,25.1938114,344.5277778
1903,2020/5/31,15,0.814281913,0.935444598,57.21724258,120.4573528,24.21219069,351.0785024
1904,2020/5/31,17,0.390446823,0.925446965,23.39939614,49.2618866,23.32086575,361.3091787
1905,2020/5/31,19,0.043307631,0.464114496,4.460561285,9.390655336,22.39763643,366.6446759
1906,2020/5/31,21,0,0,0,0,21.32915084,379.4879227
1907,2020/5/31,23,0,0,0,0,21.37715249,407.2199074
1908,2020/6/1,1,0,0,0,0,20.98869565,387.8695652
1909,2020/6/1,3,0,0,0,0,21.27601909,442.4202899
1910,2020/6/1,5,0.07645343,0.427658981,2.45156956,5.161199074,21.40750814,520.8194444
1911,2020/6/1,7,0.461746077,0.681859453,39.39852766,82.94426875,23.2923713,432.5591787
1912,2020/6/1,9,0.886492098,0.56528579,76.25385059,160.5344223,25.80882777,362.8391204
1913,2020/6/1,11,1.260388837,0.825515847,83.60528233,176.0111207,26.65016087,348.5362319
1914,2020/6/1,13,1.211852072,0.864932424,98.86957202,208.1464674,27.97418076,343.8530093
1915,2020/6/1,15,0.815959978,0.824888238,56.78110176,119.5391616,26.75816031,346.423913
1916,2020/6/1,17,0.392169677,0.757161494,51.30388621,108.0081815,26.77326964,353.8731884
1917,2020/6/1,19,0.044225781,0.416819995,4.522461285,9.520971126,24.87039766,371.3333333
1918,2020/6/1,21,0,0,0,0,23.48272464,384.7270531
1919,2020/6/1,23,0,0,0,0,23.07617582,402.1183575
